User_id;trust_value
284;0.0005592937416961343
285;0.00018365105612817273
286;0.00015015470840889226
287;0.00024480607973602364
288;9.659621083002078e-05
289;0.0014481462502045153
290;3.661342967094558e-06
291;1.067563037609922e-05
292;2.4461679188913856e-05
293;0.0
294;0.0001461248472522871
295;0.00013594148252721704
296;0.0004549330540373136
297;0.00016416750975201455
298;0.00041920357633139346
299;0.002127138651329774
300;0.0023517498361156387
301;7.179803828597329e-05
302;0.0005873637777473561
303;0.00038275185531526726
304;0.00018906023353946534
305;2.5737119228447307e-05
306;0.00030620620047100097
307;4.8482259173562556e-05
308;0.0010147459691643777
309;0.0002387393974031944
310;0.0006653959163942057
311;5.2820664624208505e-05
312;0.00020356965517737252
313;0.0003144410719808017
314;8.391815721425941e-05
315;2.251501868543561e-05
316;0.0019969219728349394
317;2.120768384321799e-05
318;0.0018050567474646932
319;0.0
320;1.2052378975674551e-05
321;2.139877023652051e-06
322;6.936382275440571e-05
323;0.00014755608876326694
324;3.139941824111584e-06
325;0.0011912234764789517
326;0.0
327;0.0
328;2.0397470693980233e-05
329;0.0002118981581051122
330;0.0032006845876888864
331;0.0004115797076792579
332;0.0002960394170621984
333;0.00011356304392044405
334;0.0009156573725740055
335;0.0004464119220965642
336;0.00023380411621406327
337;0.00037719636100940195
338;0.0004229534630322263
339;0.00036194674709608046
340;0.0003016921770378435
341;0.00016320079804621636
342;9.327502797923494e-05
343;0.0
344;0.0
345;0.00026840486619463357
346;2.2768396818314854e-05
347;0.0004895199427471935
348;0.002115940040862719
349;7.637842520015053e-05
350;0.00014645000177349832
351;1.0372936136357365e-05
352;0.00028288770437224765
353;0.0003182559251291134
354;3.811883771010641e-05
355;5.80686801655735e-07
356;0.0002476403408803713
357;3.279137725546756e-05
358;1.2245099076623915e-06
359;7.638059009509159e-05
360;0.00022492322405673248
361;4.1983408605088046e-05
362;0.00010061900921089713
363;0.00013025317642525092
364;0.0002540908587292959
365;0.0006014284068145161
366;3.661580408300574e-05
367;2.2390391774371585e-05
368;0.0
369;0.0
370;0.0020319845112230996
371;0.0
372;0.0005059997140472079
373;1.5507684321825266e-05
374;7.004407502798627e-05
375;3.100027607302098e-05
376;2.9601850579127317e-06
377;0.0008394793404205045
378;0.0001261723083449487
379;4.844820508878214e-05
380;0.00013488341518177235
381;0.00019855370490347125
382;0.0002497284657599575
383;0.00025218821875166737
384;0.00010412176748350467
385;0.0003923470644375963
386;7.26117573018211e-05
387;6.73511108847776e-05
388;0.0010886766741526944
389;6.760962846336129e-05
390;2.12557203346522e-05
391;2.4644094510692332e-05
392;0.0007401364830337781
393;0.0003865547256444226
394;8.217028641090222e-05
395;0.00043960873865515025
396;0.00010175183567680062
397;0.0007544262017417755
398;0.00021531476550584703
399;8.870197395224934e-05
400;0.0003410825876002957
401;0.000842695221617343
402;2.6872845044965023e-05
403;0.0003117619357724925
404;0.00030572570448967533
405;0.0002871411840146897
406;0.00022253760918046237
407;0.00027873501100753164
408;2.113888616620384e-05
409;0.00035426343579549106
410;0.00011141193745088521
411;3.737815136639478e-05
412;0.00040237179312210337
413;0.0007123359578322503
414;0.0005329421123398788
415;0.000611158394002261
416;0.0006256754285240923
417;0.0007363146654249943
418;0.0003567497514246287
419;0.0005128308815675567
420;7.981448277862437e-06
421;2.3143221183730336e-05
422;4.326402040650604e-05
423;8.77405719726129e-05
424;0.00023214736352112549
425;0.0002978339881383281
426;0.000594801047702681
427;0.00014094622197988608
428;2.9769128667558788e-05
429;0.00013711474268179546
430;7.288622961623951e-05
431;0.00016454051132765922
432;0.00036903269191399446
433;0.00012277007278734008
434;0.00010696907182084678
435;3.038904046440879e-06
436;2.5744473837539754e-05
437;7.002700533707853e-07
438;1.86342153673312e-05
439;0.00015045897989352221
440;0.0007292878091197688
441;3.3490280588507026e-07
442;3.7202133481515404e-08
443;0.00040515727382957247
444;3.3490280588507026e-07
445;0.0011439264346056743
446;0.00012198025711783715
447;0.00016361496855849908
448;0.0009021356106037929
449;0.0004156052808750909
450;0.000652944475099857
451;3.4480978281335147e-05
452;0.00022398757449514553
453;1.3731005129362695e-05
454;0.00022488678561150132
455;2.977205181369384e-05
456;6.73067917799989e-05
457;0.0
458;0.00012011402321152387
459;3.793153970698449e-05
460;0.0005045887496549541
461;3.168839527514237e-05
462;0.00019584500053353247
463;0.00014330764308263298
464;0.00013882753415357972
465;0.0002891235643080008
466;6.708592903798006e-05
467;0.00011098635467704005
468;1.958311026283527e-05
469;1.1083624540087425e-05
470;0.00036140201286573537
471;0.00010512937492855714
472;0.0003630956182008353
473;0.0004970515516762452
474;0.000177850875556004
475;0.00020777237704738626
476;0.00015564059261901177
477;0.00014813087414456062
478;0.00015319192869343677
479;8.883406024432594e-05
480;0.0005241572316837446
481;1.520772929398367e-05
482;5.1882319956576745e-05
483;2.394825787955726e-05
484;9.009487567799134e-05
485;0.0002088481199384157
486;2.3042381229947872e-05
487;1.9733673070138844e-05
488;5.923034839128427e-05
489;5.3480372271759754e-05
490;6.57192884687551e-05
491;6.737139622360055e-05
492;3.613990207535938e-05
493;0.00023918494782658795
494;1.5526629340865022e-05
495;6.825102609464341e-05
496;1.1368204874718883e-05
497;1.4169471561660415e-05
498;1.621931856672788e-05
499;3.656945872451931e-05
500;7.751493497652204e-05
501;2.1875572018948508e-05
502;3.3798123556723254e-05
503;5.0535350618193255e-05
504;2.7221249795346706e-05
505;0.00010414620511657535
506;1.2284638145418537e-05
507;0.0008548685467334658
508;1.6308627982613961e-06
509;1.674113577716488e-05
510;3.1432579507566154e-05
511;2.0488416757577786e-05
512;6.282281345950631e-05
513;5.5716589767351685e-06
514;6.566008176866716e-05
515;4.2269818848647686e-05
516;0.0005808899990117531
517;0.00012141375281071415
518;5.134219235883199e-05
519;0.0003264709728603651
520;5.787386996973532e-05
521;0.00010429692980390135
522;0.00045535654813657267
523;0.00046539473574474534
524;0.000270811114374433
525;6.782190786810441e-05
526;0.0002688850744240448
527;4.921999012160717e-06
528;2.347475335765115e-05
529;6.070924460907547e-05
530;2.1263150817327966e-05
531;0.0006586559566855318
532;1.4184113872715915e-05
533;1.779984445756737e-05
534;5.076959591998837e-06
535;7.417149749370109e-05
536;1.341604635737017e-05
537;5.545170378602516e-05
538;0.0003889680555933223
539;1.5277967045325903e-05
540;0.00014789204321731425
541;1.6311922702720477e-05
542;2.960456569369612e-05
543;0.0002058814907542012
544;0.00010033046482328556
545;8.209786920012858e-05
546;0.0001596072241662032
547;8.338679643178839e-05
548;3.8625131038570515e-05
549;1.5557781037538623e-05
550;0.0001461617644851797
551;0.00025436230381154515
552;6.139530703253288e-05
553;1.9525876460449275e-05
554;6.400906145726472e-06
555;4.133269660664569e-05
556;0.00040185803754859916
557;1.7126420065805967e-05
558;8.574443871955756e-07
559;5.853429141242885e-05
560;0.00024898252791904645
561;6.5863098108395974e-06
562;4.946303819631754e-05
563;2.6856821147370954e-05
564;2.2979500043594545e-05
565;0.00010268212314350893
566;7.086519693662195e-06
567;7.035234360612943e-06
568;7.65097643787515e-06
569;4.538541359516748e-05
570;1.446308776458201e-05
571;3.313736189763638e-05
572;4.728668243942082e-06
573;0.00013352567982547728
574;9.505060275818734e-05
575;0.00012417317665843294
576;0.0005188706177459509
577;0.00032907377634401754
578;6.202479590672154e-05
579;0.00010678234125533853
580;3.192839964511237e-05
581;5.153066893252008e-05
582;9.33743026448034e-06
583;0.00012826407463151156
584;0.00016032736568652117
585;1.4070568917605335e-05
586;0.00036726746778003737
587;0.00014153554432665851
588;6.956640183084073e-05
589;2.0948481729392948e-05
590;0.0006673403919762748
591;2.4928847372645782e-05
592;0.00044155287139376607
593;0.00033256200033762517
594;1.4070568917605335e-05
595;2.9388427385115407e-05
596;0.0001806802256665543
597;5.819299391213632e-05
598;9.639613924369541e-06
599;0.0004239367343440092
600;7.249795727649986e-05
601;1.9659043592722096e-05
602;0.00036905198577546973
603;0.00014283915471828424
604;1.7202451811625682e-05
605;1.374642687651631e-05
606;0.0005557842989849523
607;4.409248170407383e-05
608;0.0
609;0.00045870797530795965
610;0.00014626046728338283
611;0.002321257055734557
612;0.00017671117134547798
613;0.00010843089474124185
614;5.750496810022074e-06
615;0.0
616;0.0006762869158590961
617;2.657852695050222e-05
618;0.00010589771663938121
619;2.148536412670188e-05
620;1.6071543427726196e-06
621;0.0001330347325922182
622;1.7323738851163326e-05
623;3.4264286758075275e-05
624;0.00010981775567258273
625;2.824238497227052e-05
626;0.00035286523072401276
627;6.2924480000837e-05
628;7.202244811249892e-06
629;0.0005476270805071974
630;0.0019300417780938103
631;2.6926395719599588e-05
632;3.588550437189617e-05
633;0.00014579522324204892
634;0.00014418805543538326
635;8.104358382664032e-06
636;3.4264286758075275e-05
637;4.09304905873323e-05
638;0.00013769237758625742
639;0.001762115729918526
640;2.3909708382183934e-06
641;9.55024837292776e-05
642;1.693625404769097e-07
643;1.1465895438839829e-06
644;0.00010446507477224219
645;0.0004112065475621591
646;1.235729086142466e-05
647;0.00038440002672478386
648;3.408197204784198e-05
649;0.00010048883500988493
650;2.5713328146259754e-05
651;9.760107361039561e-05
652;0.0
653;1.0566905134948961e-05
654;1.0840329017763815e-05
655;2.4018106510654893e-05
656;7.743250052259325e-06
657;0.00019607489431777532
658;0.00017901427828047212
659;0.0001949539844492606
660;1.956734155285723e-05
661;5.939444393011384e-05
662;0.00026236797839913325
663;3.71040415882756e-05
664;0.0002835115563881843
665;0.0007580151884790596
666;3.3162740409361573e-05
667;0.0
668;8.151872847075627e-06
669;4.6905942807837896e-05
670;3.160037245810097e-07
671;0.0005713956222291319
672;0.00043906643206496416
673;6.129776390786405e-07
674;0.0013667940330342665
675;7.941481217636397e-05
676;5.6771266608805856e-05
677;2.5562799999433317e-05
678;0.00020357047671080416
679;0.0009704413097476125
680;0.0002807996675771344
681;2.4325086713002225e-05
682;1.2550770331834864e-05
683;0.0005189460374227116
684;6.69659753968887e-06
685;0.000535766191201753
686;0.0003912133108634105
687;0.0003147899619108013
688;0.00023696131142650613
689;0.0002336949217262904
690;8.077164860580056e-06
691;0.0002629833702623766
692;1.6883038303227137e-05
693;6.0699228874602846e-05
694;5.482296121210905e-05
695;0.0003961884222521232
696;0.0005954251655868165
697;0.00029233350493487227
698;0.001938928718641637
699;0.0004453296309788539
700;0.0003800635308755893
701;6.8802664629039795e-06
702;0.00012017842551683526
703;1.3086555093167659e-05
704;0.00040679066724549396
705;0.00012988500079214984
706;5.5849294375126245e-05
707;0.0002774815517718164
708;0.00027159796352489875
709;3.595103939760832e-05
710;3.6995359731623044e-05
711;3.6543739843871823e-06
712;0.00013243402319477657
713;0.00012131864727831332
714;5.185865753064379e-05
715;4.995589240541626e-05
716;1.2027428885742146e-05
717;8.82989556679549e-06
718;0.00031148965302857926
719;0.0001506728042649645
720;0.0
721;6.620139426126579e-05
722;3.6018751819062823e-06
723;9.097410588330218e-05
724;0.0006542650994563102
725;3.5984190032531635e-05
726;1.6786843628620173e-05
727;0.0002413908280756972
728;1.5944636586897103e-05
729;5.740307085389792e-05
730;0.000157120197594199
731;4.1219770547668064e-05
732;2.2287018727475208e-07
733;0.00044108875027146894
734;0.0
735;0.0004876943741609222
736;6.765796146101927e-05
737;0.000593613531269761
738;0.00014196937982240005
739;4.759093282758909e-05
740;0.0006450639415928188
741;3.2529806128137814e-05
742;0.00017205680339895242
743;2.8343143761053856e-05
744;2.2737352747616814e-05
745;3.05930258165736e-05
746;3.361956384373668e-05
747;0.00010156526595826643
748;1.9342286570566914e-05
749;1.1807104950429644e-05
750;0.0
751;1.8058040735462333e-06
752;0.0017730316215818875
753;2.549346979999111e-05
754;1.7013118782170167e-05
755;0.0
756;7.88424772559588e-05
757;0.0
758;2.6916525526308475e-06
759;0.000567670178854516
760;1.3863200931870862e-06
761;0.0003211813318314959
762;5.370442012579112e-06
763;2.0926434304086708e-05
764;2.324770965235056e-05
765;9.0633439695218e-05
766;0.0006655305511622059
767;0.0003040037982703688
768;1.5564034896347973e-05
769;7.489407223994621e-06
770;6.697060150516597e-06
771;2.926593633889018e-05
772;3.3246377747550442e-06
773;0.0
774;0.0
775;7.862976986591747e-05
776;0.0006896252845490448
777;0.0010191421098280726
778;0.00028718422886107674
779;4.461621087293525e-05
780;0.00031935322436913913
781;0.00020135120478201164
782;9.173340932333958e-07
783;0.0004652859799289249
784;4.512756703810082e-06
785;6.253708338879373e-06
786;0.0021713285260951437
787;3.176220447366805e-05
788;1.0584010693139791e-05
789;4.998042038832637e-07
790;0.0003819152326133474
791;0.0003714977323602979
792;0.0
793;0.0
794;3.07610765430165e-05
795;4.843553567504462e-05
796;5.533279204772598e-06
797;0.00028987975027438444
798;3.510516575149152e-05
799;5.377700895545729e-05
800;2.3011514907410882e-05
801;2.3469091478849495e-05
802;0.0001287746497022744
803;0.00043556060558393677
804;0.0
805;0.0
806;0.000592348435643371
807;0.0001981451231811587
808;5.846252563648531e-05
809;0.0003669810683791868
810;7.047378242500721e-06
811;2.222826981897171e-05
812;0.0003309233014797469
813;4.593226631964819e-05
814;0.00046101819303766137
815;1.716265858773023e-05
816;0.00020279927066996898
817;0.0
818;0.0005101134962865509
819;9.128281680998881e-07
820;2.4988096312037784e-05
821;0.00048392468624827007
822;1.9980558158139677e-05
823;7.261102929580742e-05
824;2.4811356238853537e-05
825;8.151767763490428e-06
826;8.76454311944106e-06
827;0.001778551193951777
828;5.8714969734113363e-05
829;2.190647840234779e-06
830;1.2103161226429943e-05
831;9.739307097346279e-06
832;6.501763271104803e-05
833;0.001264194705543385
834;0.00015977704367557246
835;2.2149486252598896e-05
836;0.000271467598140444
837;6.67033446499492e-05
838;0.00045805533041420415
839;0.000814925145864058
840;0.00047962558512513185
841;0.0001435710790971481
842;0.00034177455816254086
843;0.0
844;0.0
845;0.0
846;0.000915320916469905
847;0.0014349788415457324
848;2.190716042954006e-05
849;2.2165808767612193e-05
850;5.944910223874402e-05
851;5.398883252040152e-05
852;1.7804764908602177e-05
853;4.017519742821505e-05
854;0.0
855;0.0
856;0.00043085221024552673
857;0.00036128966606740744
858;0.0004164571022403151
859;0.0003152938691350481
860;0.00016006282982046932
861;0.0004900097975237185
862;0.0014396400823470782
863;0.0003839857210483034
864;6.299555787001207e-05
865;0.00039753203013573665
866;8.071283617413904e-05
867;1.464573031429839e-05
868;0.00029672933668511856
869;1.4577314957046766e-05
870;2.6698249772264396e-05
871;0.00010868420407064911
872;0.00016841180712193597
873;0.0
874;3.710593661672846e-05
875;2.1297984855873553e-05
876;0.00028439840242575233
877;0.00016110408029663744
878;3.429080745257278e-05
879;3.353789545116299e-05
880;0.0003043957836700019
881;0.0
882;0.0
883;0.00036572300341412454
884;0.00030250420923959016
885;0.0
886;0.0
887;0.0
888;1.8047796972344204e-06
889;5.368452452569522e-06
890;1.3934318325495614e-05
891;1.8766182214621168e-05
892;1.8978779339086375e-05
893;2.6585711241572556e-06
894;0.0
895;3.924320380635379e-06
896;1.948508293418165e-06
897;4.131932260590115e-05
898;0.0
899;3.1017078741302715e-05
900;0.0002652960415766462
901;8.111807037073981e-05
902;0.0008212801402901883
903;0.0
904;0.0024234158305035886
905;0.00013397630237943527
906;0.0004868386274583131
907;0.00012543304910194255
908;0.0003773834685523851
909;7.277909345319392e-07
910;3.510485409887237e-05
911;2.4277380823563763e-05
912;0.0009618084122877956
913;4.667579906042506e-06
914;4.226935362581471e-05
915;0.0005064358688549463
916;0.00032358810444016006
917;0.0003222417723393789
918;4.240198360837027e-06
919;3.15515215759518e-05
920;7.898033365731222e-05
921;1.4515028143483084e-05
922;1.5670676216152567e-06
923;1.4580804103248951e-05
924;5.247344557616405e-06
925;0.00046677850634024116
926;3.307400277076862e-05
927;5.46616372667296e-06
928;0.0004955536295872948
929;0.0006880473456192622
930;1.448739601724721e-05
931;6.772531619736946e-05
932;3.548091760425516e-05
933;0.0002800748440438877
934;7.016511779845003e-05
935;1.5849008941330607e-05
936;3.824374596659925e-06
937;5.515780971779379e-05
938;4.9949692392847966e-06
939;4.34079206861912e-05
940;0.0002342003523278643
941;1.04419446952928e-05
942;2.4933320503851727e-05
943;2.068225648427268e-05
944;0.0
945;0.0
946;0.0
947;0.00012414218176635418
948;1.3728273029150681e-05
949;1.6357411136301327e-05
950;9.588993331707247e-06
951;0.0
952;0.0
953;0.0
954;1.0513480174906727e-05
955;2.6455709528219872e-05
956;0.0008180828373702835
957;3.217828904197802e-05
958;0.0010171390199305644
959;0.00011226393274874535
960;1.2037306321611897e-06
961;3.0235361370299905e-06
962;6.393870389801553e-05
963;0.0
964;0.0005114740831692509
965;1.7937276610837745e-06
966;2.0387918597409584e-05
967;2.5411259329299984e-07
968;2.046731892936825e-06
969;1.1166142306890172e-05
970;3.565033408697323e-06
971;4.2487550559051835e-05
972;0.0001254963762870873
973;0.0001847576558319729
974;4.226742180836083e-05
975;7.278460353725591e-05
976;0.0
977;0.0
978;5.4065477432454524e-05
979;2.5225592238444967e-06
980;0.0
981;0.0
982;1.5174216254736835e-06
983;1.0933975309446653e-06
984;2.6627201877620595e-05
985;8.700366102305337e-06
986;0.00018086233223531606
987;5.775039251943241e-06
988;0.0001083692972532754
989;2.3147613882725114e-05
990;0.0002483055193723609
991;0.0010449329688381928
992;0.00012792904758483054
993;5.16467504049332e-05
994;0.00017169788572663324
995;0.000245127088176673
996;0.0006926032855934696
997;0.0007839304662608929
998;0.00015749577558096814
999;4.090199099736104e-05
1000;3.049875886550603e-05
1001;0.00014686865033316352
1002;0.00014771553573700606
1003;0.00013205312951192948
1004;0.0006556016884036114
1005;0.00020403552298631979
1006;0.0006616096494812574
1007;0.00020204890780238063
1008;0.000457527683095431
1009;0.0005669718544043
1010;8.052776613946228e-05
1011;0.0
1012;0.0
1013;0.0
1014;1.3741249424663548e-05
1015;4.868006935598109e-06
1016;7.088853239547747e-06
1017;8.466152442246262e-06
1018;1.1323757474952833e-05
1019;1.4079486163404573e-05
1020;0.0007264687211530249
1021;0.0006447590288780796
1022;5.298799262473785e-06
1023;0.0018267512011652118
1024;3.995079617704262e-06
1025;1.2605097151642415e-05
1026;6.007128828306902e-06
1027;5.08333297298843e-06
1028;8.245150001123534e-05
1029;2.172295640780717e-05
1030;3.123518551734704e-05
1031;1.058015911383575e-05
1032;3.0832265243570494e-05
1033;1.4458553375231724e-07
1034;0.0
1035;0.0
1036;6.103533829777251e-05
1037;0.0
1038;2.1551031814139428e-05
1039;0.0006111405761984234
1040;0.0
1041;0.0
1042;0.0
1043;0.0
1044;0.0
1045;0.0
1046;0.0
1047;2.3579989985679026e-06
1048;0.00011577142552254392
1049;0.00012093946267137071
1050;8.626705890374964e-07
1051;2.2124060783386174e-05
1052;0.0005085371714132816
1053;1.3765256759589745e-05
1054;6.015314156567793e-06
1055;0.0003317626757779822
1056;4.5426463944765826e-05
1057;4.814436102337793e-05
1058;0.00028924960455538996
1059;0.0002883654396871634
1060;0.00013249227874826585
1061;5.750496810022074e-06
1062;5.415493361933398e-05
1063;9.400166070855614e-06
1064;8.626705890374964e-07
1065;0.00010916116743654803
1066;0.0001837490638941999
1067;0.0002636398328723908
1068;9.428101053155036e-07
1069;0.0005413425905501777
1070;0.0
1071;4.961933921226351e-06
1072;3.389627262286488e-07
1073;2.911068479775107e-05
1074;4.382652910237221e-06
1075;2.074854956936008e-05
1076;1.0294799130978782e-05
1077;1.927184549858798e-05
1078;0.00020848242453460638
1079;0.0
1080;0.0
1081;0.0002854497033405774
1082;0.0
1083;0.0
1084;0.0
1085;0.00057316051297125
1086;0.0002881785203515629
1087;0.0006003762962155465
1088;0.000239255961273613
1089;1.9750393303512055e-05
1090;1.2668184143180113e-05
1091;6.985658418568141e-05
1092;7.188295881357795e-07
1093;1.8403895599689049e-07
1094;0.0
1095;0.0
1096;4.332787774420926e-05
1097;1.3064972940282399e-05
1098;5.673075488016715e-05
1099;2.814507339805824e-05
1100;1.6281919678283577e-05
1101;1.0079800760606948e-05
1102;5.917618990110102e-06
1103;0.0004101848362971132
1104;0.001864424503478233
1105;1.781586665497741e-05
1106;1.6012790075858165e-06
1107;2.0055769328249843e-06
1108;0.00045004259272345094
1109;4.5426050265860235e-05
1110;5.1266162821054396e-05
1111;0.0
1112;5.580300358567488e-06
1113;1.2986981430526248e-05
1114;1.6598860124100457e-06
1115;7.75828247171077e-06
1116;2.7454651768293915e-06
1117;1.4311887320041139e-05
1118;2.701474433375463e-05
1119;4.9551920694690304e-06
1120;2.1858650084945083e-05
1121;6.270770972836021e-06
1122;2.5889495047794152e-05
1123;1.3423337853309363e-05
1124;1.6807545577743728e-06
1125;2.15415679311454e-05
1126;9.78674496611724e-06
1127;0.0003901656911986151
1128;0.00028740299570021376
1129;2.1923302187382336e-05
1130;4.5074778344941554e-05
1131;1.2816514894843336e-05
1132;2.072363768317007e-05
1133;0.00013110870884170151
1134;0.00047572561485599693
1135;8.724171113512113e-06
1136;1.213126601697481e-05
1137;6.167645805546477e-05
1138;0.0007022149531587217
